review_id,review_text,label,rating,verified_purchase,product,word_count,exclamation_count,caps_ratio,helpful_votes
1100,Logo ki complain thi quality ki - mujhe itna bura nahi laga personally.,Genuine,4,Yes,Water Bottle,13,0,0.0141,5
1101,"Bohat acha product hai, bilkul waisa jaise picture mein tha. Satisfied hoon.",Genuine,4,Yes,Mobile Phone,12,0,0.0263,12
1102,Delivery thori late thi lekin product theek hai. Kaam ka hai.,Genuine,4,Yes,Earphones,11,0,0.0328,9
1103,Quality thori average hai lekin price ke hisaab se theek hai.,Genuine,4,No,Running Shoes,11,0,0.0164,23
1104,Pehle toh doubt tha lekin order karne ke baad khush hoon. Recommend karunga.,Genuine,5,No,Electric Kettle,13,0,0.0263,22
1105,Mere ghar mein sab ko pasand aaya. Useful cheez hai.,Genuine,4,Yes,Laptop Stand,10,0,0.0385,6
1106,Packaging damage thi lekin andar se product safe nikla. Chalega.,Genuine,4,Yes,Kitchen Knife,10,0,0.0312,1
1107,Bahut purana wala design hai lekin kaam karta hai acha.,Genuine,5,No,Noise Cancelling Headphones,10,0,0.0182,17
1108,Mujhe thoda time laga samajhne mein lekin ab maza aa raha hai.,Genuine,3,No,Protein Powder,12,0,0.0161,10
1109,Bhai sach mein acha laga. Koi jhooth nahi. Value for money hai.,Genuine,3,Yes,Resistance Bands,12,0,0.0476,18
1110,Meri ammi ne bhi mangwaya same product. Family ko pasand aaya.,Genuine,4,No,Sunglasses,11,0,0.0323,16
1111,Delivery fast thi. Product bhi expected jaisa nikla. Theek hai.,Genuine,4,Yes,Non-stick Pan,10,0,0.0476,16
1112,"Zyada mehnga nahi tha, kaam bhi kar raha hai. Okay okay product.",Genuine,3,Yes,Backpack,12,0,0.0312,2
1113,Build quality thori weak lagti hai lekin use mein acha hai.,Genuine,5,Yes,Blender,11,0,0.0169,21
1114,Ek baar return karna pada tha lekin replacement jaldi aaya. Thanks.,Genuine,4,Yes,Speaker,11,0,0.0299,3
1115,Photos se thoda alag nikla lekin phir bhi use kar raha hoon. Chalega.,Genuine,5,Yes,Water Bottle,13,0,0.029,18
1116,Sasta aur tikau. Pakistani public ke liye sahi choice hai.,Genuine,5,Yes,Mobile Phone,10,0,0.0345,19
1117,"Dost ne suggest kiya tha, usne sahi kaha. Acha product hai.",Genuine,3,Yes,Earphones,11,0,0.0339,21
1118,Mujhe personally zyada pasand nahi aya lekin quality mein koi masla nahi.,Genuine,5,No,Running Shoes,12,0,0.0137,16
1119,Accha laga. Zaroorat poori karta hai. Zyada umeed nahi rakhni chahiye.,Genuine,4,Yes,Electric Kettle,11,0,0.0429,6
1120,Color mein fark tha thoda but overall zyada bura nahi.,Genuine,4,Yes,Laptop Stand,10,0,0.0185,8
1121,"Kuch din use kiya hai, abhi tak theek chal raha hai. Dekhtey hain.",Genuine,4,Yes,Kitchen Knife,13,0,0.0303,21
1122,"Seedha seedha bolunga - product okay hai, na zyada acha na bura.",Genuine,4,Yes,Noise Cancelling Headphones,12,0,0.0156,10
1123,Sirf isliye 4 star diya kyunki packaging mein bubble wrap nahi tha.,Genuine,3,Yes,Protein Powder,12,0,0.0149,14
1124,Mere yaar ne bhi yahi liya tha. Dono theek chal rahe hain.,Genuine,5,No,Resistance Bands,12,0,0.0345,3
1125,"Office mein use karta hoon, coworkers ne bhi pasand kiya.",Genuine,3,No,Sunglasses,10,0,0.0175,6
1126,Pehle se better hai pichle wale se jo maine liya tha. Theek hai.,Genuine,5,Yes,Non-stick Pan,13,0,0.0312,4
1127,"Raat ko ghar aaya parcel, subah khola. Sahi packaging tha andar se.",Genuine,4,Yes,Backpack,12,0,0.0299,7
1128,Koi complaints nahi mujhe. Kaam ka hai aur price bhi theek tha.,Genuine,4,Yes,Blender,12,0,0.0317,5
1129,Use karte waqt thodi aadat lagti hai lekin phir okay ho jata hai.,Genuine,4,No,Speaker,13,0,0.0154,22
1130,Agar sale pe mile to zaroor lo. Normal price pe thoda expensive lagta hai.,Genuine,4,No,Water Bottle,14,0,0.027,25
1131,Mujhe gift mein mila tha yeh. Quality dekh ke khud bhi khareedna chahta hoon.,Genuine,5,Yes,Mobile Phone,14,0,0.026,21
1132,Online order ka darr tha but is baar positive experience raha.,Genuine,5,Yes,Earphones,11,0,0.0161,21
1133,Zyada features ki umeed thi lekin jo hai wo kaam ka hai.,Genuine,3,Yes,Running Shoes,12,0,0.0179,8
1134,Bhai itna bura nahi jitna kuch logon ne likha tha reviews mein.,Genuine,3,Yes,Electric Kettle,12,0,0.0159,23
1135,Jab se liya hai regularly use kar raha hoon. Koi shikayat nahi.,Genuine,5,Yes,Laptop Stand,12,0,0.0317,8
1136,Instructions thori mushkil thi samajhne mein but product itself theek hai.,Genuine,4,No,Kitchen Knife,11,0,0.0135,6
1137,"Warranty service ka abhi pata nahi, product abhi naya hai.",Genuine,4,Yes,Noise Cancelling Headphones,10,0,0.0172,21
1138,Kaafi decent hai yeh. Daily use ke liye bilkul theek.,Genuine,4,No,Protein Powder,10,0,0.0377,15
1139,"Meri wife bhi use karti hai, dono ko pasand hai. Family approved.",Genuine,4,Yes,Resistance Bands,12,0,0.0308,2
1140,Thoda heavy hai lekin quality feel aati hai. Trade off hai.,Genuine,4,Yes,Sunglasses,11,0,0.0339,1
1141,Size chart se confirm kar ke lo warna problem ho sakti hai.,Genuine,3,Yes,Non-stick Pan,12,0,0.0169,24
1142,Pehli baar is brand se liya tha. Experience okay raha.,Genuine,4,No,Backpack,10,0,0.037,8
1143,Seller ne jaldi respond kiya query ka. Service bhi theek thi.,Genuine,4,No,Blender,11,0,0.0328,14
1144,Expected se thoda chota tha but kaam mein koi masla nahi.,Genuine,5,No,Speaker,11,0,0.0175,13
1145,Honest review: average product hai. Na bahut acha na bahut bura.,Genuine,5,Yes,Water Bottle,11,0,0.0312,3
1146,Abhi sirf 2 hafte use kiya hai. Long term durability ka pata nahi.,Genuine,3,No,Mobile Phone,13,0,0.0303,4
1147,Mere cousin ne recommend kiya tha. Woh use karta hai kafi time se.,Genuine,5,Yes,Earphones,13,0,0.0303,11
1148,Yeh pehle wale se behtar hai jo toota tha. Is baar quality acha lagta hai.,Genuine,5,No,Running Shoes,15,0,0.027,4
1149,Shipping mein 5 din lage but product safe pahuncha. Theek.,Genuine,4,Yes,Electric Kettle,10,0,0.0345,1
1150,Logo ki complain thi quality ki - mujhe itna bura nahi laga personally.,Genuine,4,Yes,Laptop Stand,13,0,0.0141,25
1151,"Bohat acha product hai, bilkul waisa jaise picture mein tha. Satisfied hoon.",Genuine,3,Yes,Kitchen Knife,12,0,0.0263,6
1152,Delivery thori late thi lekin product theek hai. Kaam ka hai.,Genuine,4,No,Noise Cancelling Headphones,11,0,0.0328,3
1153,Quality thori average hai lekin price ke hisaab se theek hai.,Genuine,4,No,Protein Powder,11,0,0.0164,13
1154,Pehle toh doubt tha lekin order karne ke baad khush hoon. Recommend karunga.,Genuine,5,No,Resistance Bands,13,0,0.0263,4
1155,Mere ghar mein sab ko pasand aaya. Useful cheez hai.,Genuine,4,Yes,Sunglasses,10,0,0.0385,25
1156,Packaging damage thi lekin andar se product safe nikla. Chalega.,Genuine,4,Yes,Non-stick Pan,10,0,0.0312,0
1157,Bahut purana wala design hai lekin kaam karta hai acha.,Genuine,4,No,Backpack,10,0,0.0182,10
1158,Mujhe thoda time laga samajhne mein lekin ab maza aa raha hai.,Genuine,4,No,Blender,12,0,0.0161,23
1159,Bhai sach mein acha laga. Koi jhooth nahi. Value for money hai.,Genuine,4,Yes,Speaker,12,0,0.0476,5
1160,Meri ammi ne bhi mangwaya same product. Family ko pasand aaya.,Genuine,3,Yes,Water Bottle,11,0,0.0323,1
1161,Delivery fast thi. Product bhi expected jaisa nikla. Theek hai.,Genuine,4,Yes,Mobile Phone,10,0,0.0476,6
1162,"Zyada mehnga nahi tha, kaam bhi kar raha hai. Okay okay product.",Genuine,4,Yes,Earphones,12,0,0.0312,9
1163,Build quality thori weak lagti hai lekin use mein acha hai.,Genuine,4,Yes,Running Shoes,11,0,0.0169,0
1164,Ek baar return karna pada tha lekin replacement jaldi aaya. Thanks.,Genuine,4,Yes,Electric Kettle,11,0,0.0299,10
1165,Photos se thoda alag nikla lekin phir bhi use kar raha hoon. Chalega.,Genuine,4,Yes,Laptop Stand,13,0,0.029,24
1166,Sasta aur tikau. Pakistani public ke liye sahi choice hai.,Genuine,4,Yes,Kitchen Knife,10,0,0.0345,20
1167,"Dost ne suggest kiya tha, usne sahi kaha. Acha product hai.",Genuine,5,Yes,Noise Cancelling Headphones,11,0,0.0339,21
1168,Mujhe personally zyada pasand nahi aya lekin quality mein koi masla nahi.,Genuine,5,Yes,Protein Powder,12,0,0.0137,0
1169,Accha laga. Zaroorat poori karta hai. Zyada umeed nahi rakhni chahiye.,Genuine,3,Yes,Resistance Bands,11,0,0.0429,5
1170,Color mein fark tha thoda but overall zyada bura nahi.,Genuine,5,Yes,Sunglasses,10,0,0.0185,1
1171,"Kuch din use kiya hai, abhi tak theek chal raha hai. Dekhtey hain.",Genuine,3,No,Non-stick Pan,13,0,0.0303,13
1172,"Seedha seedha bolunga - product okay hai, na zyada acha na bura.",Genuine,4,No,Backpack,12,0,0.0156,25
1173,Sirf isliye 4 star diya kyunki packaging mein bubble wrap nahi tha.,Genuine,4,Yes,Blender,12,0,0.0149,19
1174,Mere yaar ne bhi yahi liya tha. Dono theek chal rahe hain.,Genuine,5,Yes,Speaker,12,0,0.0345,12
1175,"Office mein use karta hoon, coworkers ne bhi pasand kiya.",Genuine,5,Yes,Water Bottle,10,0,0.0175,8
1176,Pehle se better hai pichle wale se jo maine liya tha. Theek hai.,Genuine,3,No,Mobile Phone,13,0,0.0312,13
1177,"Raat ko ghar aaya parcel, subah khola. Sahi packaging tha andar se.",Genuine,3,No,Earphones,12,0,0.0299,25
1178,Koi complaints nahi mujhe. Kaam ka hai aur price bhi theek tha.,Genuine,5,No,Running Shoes,12,0,0.0317,23
1179,Use karte waqt thodi aadat lagti hai lekin phir okay ho jata hai.,Genuine,4,Yes,Electric Kettle,13,0,0.0154,13
1180,Agar sale pe mile to zaroor lo. Normal price pe thoda expensive lagta hai.,Genuine,3,No,Laptop Stand,14,0,0.027,10
1181,Mujhe gift mein mila tha yeh. Quality dekh ke khud bhi khareedna chahta hoon.,Genuine,5,Yes,Kitchen Knife,14,0,0.026,21
1182,Online order ka darr tha but is baar positive experience raha.,Genuine,3,No,Noise Cancelling Headphones,11,0,0.0161,9
1183,Zyada features ki umeed thi lekin jo hai wo kaam ka hai.,Genuine,5,Yes,Protein Powder,12,0,0.0179,21
1184,Bhai itna bura nahi jitna kuch logon ne likha tha reviews mein.,Genuine,4,Yes,Resistance Bands,12,0,0.0159,12
1185,Jab se liya hai regularly use kar raha hoon. Koi shikayat nahi.,Genuine,4,No,Sunglasses,12,0,0.0317,4
1186,Instructions thori mushkil thi samajhne mein but product itself theek hai.,Genuine,4,Yes,Non-stick Pan,11,0,0.0135,21
1187,"Warranty service ka abhi pata nahi, product abhi naya hai.",Genuine,4,No,Backpack,10,0,0.0172,23
1188,Kaafi decent hai yeh. Daily use ke liye bilkul theek.,Genuine,4,No,Blender,10,0,0.0377,18
1189,"Meri wife bhi use karti hai, dono ko pasand hai. Family approved.",Genuine,4,Yes,Speaker,12,0,0.0308,17
1190,Thoda heavy hai lekin quality feel aati hai. Trade off hai.,Genuine,3,Yes,Water Bottle,11,0,0.0339,9
1191,Size chart se confirm kar ke lo warna problem ho sakti hai.,Genuine,4,Yes,Mobile Phone,12,0,0.0169,25
1192,Pehli baar is brand se liya tha. Experience okay raha.,Genuine,5,No,Earphones,10,0,0.037,20
1193,Seller ne jaldi respond kiya query ka. Service bhi theek thi.,Genuine,4,Yes,Running Shoes,11,0,0.0328,14
1194,Expected se thoda chota tha but kaam mein koi masla nahi.,Genuine,4,No,Electric Kettle,11,0,0.0175,6
1195,Honest review: average product hai. Na bahut acha na bahut bura.,Genuine,5,Yes,Laptop Stand,11,0,0.0312,25
1196,Abhi sirf 2 hafte use kiya hai. Long term durability ka pata nahi.,Genuine,4,No,Kitchen Knife,13,0,0.0303,2
1197,Mere cousin ne recommend kiya tha. Woh use karta hai kafi time se.,Genuine,4,No,Noise Cancelling Headphones,13,0,0.0303,21
1198,Yeh pehle wale se behtar hai jo toota tha. Is baar quality acha lagta hai.,Genuine,5,Yes,Protein Powder,15,0,0.027,2
1199,Shipping mein 5 din lage but product safe pahuncha. Theek.,Genuine,4,No,Resistance Bands,10,0,0.0345,9
1200,Logo ki complain thi quality ki - mujhe itna bura nahi laga personally.,Genuine,4,Yes,Sunglasses,13,0,0.0141,4
1201,"Bohat acha product hai, bilkul waisa jaise picture mein tha. Satisfied hoon.",Genuine,3,Yes,Non-stick Pan,12,0,0.0263,7
1202,Delivery thori late thi lekin product theek hai. Kaam ka hai.,Genuine,4,No,Backpack,11,0,0.0328,24
1203,Quality thori average hai lekin price ke hisaab se theek hai.,Genuine,3,Yes,Blender,11,0,0.0164,13
1204,Pehle toh doubt tha lekin order karne ke baad khush hoon. Recommend karunga.,Genuine,5,Yes,Speaker,13,0,0.0263,22
1205,Mere ghar mein sab ko pasand aaya. Useful cheez hai.,Genuine,4,Yes,Water Bottle,10,0,0.0385,12
1206,Packaging damage thi lekin andar se product safe nikla. Chalega.,Genuine,4,Yes,Mobile Phone,10,0,0.0312,20
1207,Bahut purana wala design hai lekin kaam karta hai acha.,Genuine,3,Yes,Earphones,10,0,0.0182,24
1208,Mujhe thoda time laga samajhne mein lekin ab maza aa raha hai.,Genuine,4,Yes,Running Shoes,12,0,0.0161,5
1209,Bhai sach mein acha laga. Koi jhooth nahi. Value for money hai.,Genuine,5,Yes,Electric Kettle,12,0,0.0476,1
1210,Meri ammi ne bhi mangwaya same product. Family ko pasand aaya.,Genuine,5,Yes,Laptop Stand,11,0,0.0323,3
1211,Delivery fast thi. Product bhi expected jaisa nikla. Theek hai.,Genuine,4,Yes,Kitchen Knife,10,0,0.0476,25
1212,"Zyada mehnga nahi tha, kaam bhi kar raha hai. Okay okay product.",Genuine,4,No,Noise Cancelling Headphones,12,0,0.0312,16
1213,Build quality thori weak lagti hai lekin use mein acha hai.,Genuine,5,No,Protein Powder,11,0,0.0169,10
1214,Ek baar return karna pada tha lekin replacement jaldi aaya. Thanks.,Genuine,4,No,Resistance Bands,11,0,0.0299,23
1215,Photos se thoda alag nikla lekin phir bhi use kar raha hoon. Chalega.,Genuine,5,Yes,Sunglasses,13,0,0.029,17
1216,Sasta aur tikau. Pakistani public ke liye sahi choice hai.,Genuine,4,Yes,Non-stick Pan,10,0,0.0345,23
1217,"Dost ne suggest kiya tha, usne sahi kaha. Acha product hai.",Genuine,4,Yes,Backpack,11,0,0.0339,8
1218,Mujhe personally zyada pasand nahi aya lekin quality mein koi masla nahi.,Genuine,4,No,Blender,12,0,0.0137,8
1219,Accha laga. Zaroorat poori karta hai. Zyada umeed nahi rakhni chahiye.,Genuine,5,Yes,Speaker,11,0,0.0429,20
1220,Color mein fark tha thoda but overall zyada bura nahi.,Genuine,4,Yes,Water Bottle,10,0,0.0185,14
1221,"Kuch din use kiya hai, abhi tak theek chal raha hai. Dekhtey hain.",Genuine,3,No,Mobile Phone,13,0,0.0303,9
1222,"Seedha seedha bolunga - product okay hai, na zyada acha na bura.",Genuine,4,Yes,Earphones,12,0,0.0156,10
1223,Sirf isliye 4 star diya kyunki packaging mein bubble wrap nahi tha.,Genuine,4,No,Running Shoes,12,0,0.0149,2
1224,Mere yaar ne bhi yahi liya tha. Dono theek chal rahe hain.,Genuine,4,Yes,Electric Kettle,12,0,0.0345,7
1225,"Office mein use karta hoon, coworkers ne bhi pasand kiya.",Genuine,4,No,Laptop Stand,10,0,0.0175,4
1226,Pehle se better hai pichle wale se jo maine liya tha. Theek hai.,Genuine,4,Yes,Kitchen Knife,13,0,0.0312,13
1227,"Raat ko ghar aaya parcel, subah khola. Sahi packaging tha andar se.",Genuine,4,Yes,Noise Cancelling Headphones,12,0,0.0299,17
1228,Koi complaints nahi mujhe. Kaam ka hai aur price bhi theek tha.,Genuine,4,Yes,Protein Powder,12,0,0.0317,1
1229,Use karte waqt thodi aadat lagti hai lekin phir okay ho jata hai.,Genuine,4,Yes,Resistance Bands,13,0,0.0154,12
1230,Agar sale pe mile to zaroor lo. Normal price pe thoda expensive lagta hai.,Genuine,5,No,Sunglasses,14,0,0.027,0
1231,Mujhe gift mein mila tha yeh. Quality dekh ke khud bhi khareedna chahta hoon.,Genuine,5,Yes,Non-stick Pan,14,0,0.026,15
1232,Online order ka darr tha but is baar positive experience raha.,Genuine,3,Yes,Backpack,11,0,0.0161,9
1233,Zyada features ki umeed thi lekin jo hai wo kaam ka hai.,Genuine,4,Yes,Blender,12,0,0.0179,17
1234,Bhai itna bura nahi jitna kuch logon ne likha tha reviews mein.,Genuine,5,No,Speaker,12,0,0.0159,7
1235,Jab se liya hai regularly use kar raha hoon. Koi shikayat nahi.,Genuine,4,Yes,Water Bottle,12,0,0.0317,8
1236,Instructions thori mushkil thi samajhne mein but product itself theek hai.,Genuine,4,Yes,Mobile Phone,11,0,0.0135,0
1237,"Warranty service ka abhi pata nahi, product abhi naya hai.",Genuine,4,Yes,Earphones,10,0,0.0172,21
1238,Kaafi decent hai yeh. Daily use ke liye bilkul theek.,Genuine,4,No,Running Shoes,10,0,0.0377,5
1239,"Meri wife bhi use karti hai, dono ko pasand hai. Family approved.",Genuine,4,Yes,Electric Kettle,12,0,0.0308,19
1240,Thoda heavy hai lekin quality feel aati hai. Trade off hai.,Genuine,5,Yes,Laptop Stand,11,0,0.0339,12
1241,Size chart se confirm kar ke lo warna problem ho sakti hai.,Genuine,5,No,Kitchen Knife,12,0,0.0169,21
1242,Pehli baar is brand se liya tha. Experience okay raha.,Genuine,3,Yes,Noise Cancelling Headphones,10,0,0.037,20
1243,Seller ne jaldi respond kiya query ka. Service bhi theek thi.,Genuine,4,Yes,Protein Powder,11,0,0.0328,14
1244,Expected se thoda chota tha but kaam mein koi masla nahi.,Genuine,4,Yes,Resistance Bands,11,0,0.0175,8
1245,Honest review: average product hai. Na bahut acha na bahut bura.,Genuine,4,Yes,Sunglasses,11,0,0.0312,6
1246,Abhi sirf 2 hafte use kiya hai. Long term durability ka pata nahi.,Genuine,4,Yes,Non-stick Pan,13,0,0.0303,10
1247,Mere cousin ne recommend kiya tha. Woh use karta hai kafi time se.,Genuine,4,Yes,Backpack,13,0,0.0303,24
1248,Yeh pehle wale se behtar hai jo toota tha. Is baar quality acha lagta hai.,Genuine,4,Yes,Blender,15,0,0.027,2
1249,Shipping mein 5 din lage but product safe pahuncha. Theek.,Genuine,4,Yes,Speaker,10,0,0.0345,23
1250,Logo ki complain thi quality ki - mujhe itna bura nahi laga personally.,Genuine,5,Yes,Water Bottle,13,0,0.0141,11
1251,"Bohat acha product hai, bilkul waisa jaise picture mein tha. Satisfied hoon.",Genuine,4,No,Mobile Phone,12,0,0.0263,2
1252,Delivery thori late thi lekin product theek hai. Kaam ka hai.,Genuine,3,Yes,Earphones,11,0,0.0328,7
1253,Quality thori average hai lekin price ke hisaab se theek hai.,Genuine,4,Yes,Running Shoes,11,0,0.0164,19
1254,Pehle toh doubt tha lekin order karne ke baad khush hoon. Recommend karunga.,Genuine,4,Yes,Electric Kettle,13,0,0.0263,4
1255,Mere ghar mein sab ko pasand aaya. Useful cheez hai.,Genuine,4,No,Laptop Stand,10,0,0.0385,3
1256,Packaging damage thi lekin andar se product safe nikla. Chalega.,Genuine,5,Yes,Kitchen Knife,10,0,0.0312,14
1257,Bahut purana wala design hai lekin kaam karta hai acha.,Genuine,4,Yes,Noise Cancelling Headphones,10,0,0.0182,5
1258,Mujhe thoda time laga samajhne mein lekin ab maza aa raha hai.,Genuine,5,No,Protein Powder,12,0,0.0161,23
1259,Bhai sach mein acha laga. Koi jhooth nahi. Value for money hai.,Genuine,3,Yes,Resistance Bands,12,0,0.0476,9
1260,Meri ammi ne bhi mangwaya same product. Family ko pasand aaya.,Genuine,3,No,Sunglasses,11,0,0.0323,0
